id,number,title,state,created_at,updated_at,closed_at,assignee,milestone,html_url,refatoracao,testes_regressao,prioridade,tempo_resolucao_dias
2525339133,40831,`--#{$prefix}form-invalid-border-color` is compiling as `border: 1px solid...`,closed,2024-09-13 17:34:15+00:00,2024-12-03 07:16:14+00:00,2024-09-29 00:19:31+00:00,,,https://github.com/twbs/bootstrap/issues/40831,False,False,média,15
2524887556,40830,go fuck yourself,closed,2024-09-13 13:42:37+00:00,2024-09-13 17:50:49+00:00,2024-09-13 14:27:17+00:00,,,https://github.com/twbs/bootstrap/issues/40830,False,False,média,0
2524376353,40828,Deprecation Warning with sass 1.78,closed,2024-09-13 09:39:25+00:00,2024-09-13 10:35:42+00:00,2024-09-13 10:23:51+00:00,,,https://github.com/twbs/bootstrap/issues/40828,False,False,média,0
2523793274,40825,ScrollSpy Problem,closed,2024-09-13 03:19:37+00:00,2024-09-13 05:01:31+00:00,2024-09-13 05:01:31+00:00,,,https://github.com/twbs/bootstrap/issues/40825,False,False,média,0
2521885301,40821,Docs: precise how to add new `.order-*` classes in 'Layout > Columns',closed,2024-09-12 09:40:46+00:00,2024-10-09 15:03:58+00:00,2024-10-09 15:03:55+00:00,,,https://github.com/twbs/bootstrap/pull/40821,False,False,média,27
2521516568,40818,Docs: fix `$enable-css-grid` → `$enable-cssgrid` in 'Customize > Options',closed,2024-09-12 06:56:47+00:00,2024-10-02 05:31:49+00:00,2024-10-02 05:31:47+00:00,,,https://github.com/twbs/bootstrap/pull/40818,False,False,média,19
2519454335,40816,[Docs] Column order classes missing Sass variable name,closed,2024-09-11 11:19:59+00:00,2024-10-09 15:03:56+00:00,2024-10-09 15:03:56+00:00,,,https://github.com/twbs/bootstrap/issues/40816,False,False,média,28
2518408721,40813,Request for Refund Support,closed,2024-09-11 04:05:38+00:00,2024-09-11 05:30:49+00:00,2024-09-11 05:30:49+00:00,,,https://github.com/twbs/bootstrap/issues/40813,False,False,média,0
2518362430,40812,boo trap being used to I’m not exactly sure technically route my devices get me into adaptive web portal kind of relentlessly in person and digitally stalk. Me commit sex crimes involving girls that I know spying on me through the camera probably committing only God knows what a legal activities using the network that they’ve placed me in,closed,2024-09-11 03:17:00+00:00,2024-09-11 05:34:00+00:00,2024-09-11 05:33:51+00:00,,,https://github.com/twbs/bootstrap/issues/40812,False,False,média,0
2516682476,40810,Bootstrap 4 not displaying the colour in Print review,closed,2024-09-10 14:45:39+00:00,2024-09-10 15:23:11+00:00,2024-09-10 15:23:11+00:00,,,https://github.com/twbs/bootstrap/issues/40810,False,False,média,0
2516584691,40809,Build(deps-dev): Bump hugo-bin from 0.130.1 to 0.131.2,closed,2024-09-10 14:06:56+00:00,2024-09-24 09:23:12+00:00,2024-09-24 09:23:10+00:00,,,https://github.com/twbs/bootstrap/pull/40809,False,False,média,13
2516544290,40808,Docs: add aria-label to SVG with tooltip,closed,2024-09-10 13:50:54+00:00,2024-09-26 13:03:48+00:00,2024-09-26 13:03:48+00:00,,,https://github.com/twbs/bootstrap/pull/40808,False,False,média,15
2515906499,40807,Build(deps-dev): Bump terser from 5.31.6 to 5.32.0,closed,2024-09-10 09:27:23+00:00,2024-09-24 09:23:13+00:00,2024-09-24 09:23:11+00:00,,,https://github.com/twbs/bootstrap/pull/40807,False,False,média,13
2515906023,40806,Build(deps-dev): Bump postcss from 8.4.44 to 8.4.45,closed,2024-09-10 09:27:12+00:00,2024-09-10 14:07:47+00:00,2024-09-10 14:07:45+00:00,,,https://github.com/twbs/bootstrap/pull/40806,False,False,média,0
2515905289,40805,Build(deps-dev): Bump hugo-bin from 0.130.1 to 0.131.1,closed,2024-09-10 09:26:57+00:00,2024-09-10 14:07:02+00:00,2024-09-10 14:07:01+00:00,,,https://github.com/twbs/bootstrap/pull/40805,False,False,média,0
2515904654,40804,Build(deps-dev): Bump sass from 1.77.8 to 1.78.0,closed,2024-09-10 09:26:42+00:00,2024-09-24 09:23:15+00:00,2024-09-24 09:23:13+00:00,,,https://github.com/twbs/bootstrap/pull/40804,False,False,média,13
2515639192,40803,Fix popover toggle twice to close,closed,2024-09-10 07:31:08+00:00,2024-09-12 08:24:57+00:00,2024-09-12 07:45:09+00:00,,,https://github.com/twbs/bootstrap/pull/40803,False,False,média,2
2515627835,40802,Popover not closed on toggle after show,closed,2024-09-10 07:25:27+00:00,2024-09-12 07:45:09+00:00,2024-09-12 07:45:09+00:00,,,https://github.com/twbs/bootstrap/issues/40802,False,False,média,2
2514934949,40801,Escape key is totally supressed in modal when data-bs-keyboard is false,closed,2024-09-09 21:14:59+00:00,2024-09-25 00:17:42+00:00,2024-09-25 00:17:42+00:00,,,https://github.com/twbs/bootstrap/issues/40801,False,False,média,15
2511517693,40799,Fix Cheatsheet examples horizontal scrolling,closed,2024-09-07 07:24:07+00:00,2024-10-08 06:42:26+00:00,2024-10-08 06:42:24+00:00,,,https://github.com/twbs/bootstrap/pull/40799,False,False,média,30
2511503707,40798,Cheatsheet horizontal scrolling,closed,2024-09-07 06:42:30+00:00,2024-10-08 06:42:25+00:00,2024-10-08 06:42:25+00:00,,,https://github.com/twbs/bootstrap/issues/40798,False,False,média,30
2509771803,40797,Docs: missing `$enable-css-grid` in options.md,closed,2024-09-06 07:54:39+00:00,2024-09-09 06:42:47+00:00,2024-09-09 06:42:47+00:00,,,https://github.com/twbs/bootstrap/pull/40797,False,False,média,2
2506016606,40793,Rama2,closed,2024-09-04 18:23:57+00:00,2024-09-04 18:37:09+00:00,2024-09-04 18:37:09+00:00,,,https://github.com/twbs/bootstrap/pull/40793,False,False,média,0
2502706933,40790,Docs: Drop `.grid` where it shouldn't be used,closed,2024-09-03 12:08:12+00:00,2024-10-09 15:45:10+00:00,2024-10-09 15:44:56+00:00,,,https://github.com/twbs/bootstrap/pull/40790,False,False,média,36
2502410978,40788,Build(deps-dev): Bump @babel/cli from 7.24.8 to 7.25.6,closed,2024-09-03 09:45:06+00:00,2024-09-03 09:47:22+00:00,2024-09-03 09:47:20+00:00,,,https://github.com/twbs/bootstrap/pull/40788,False,False,média,0
2502357362,40786,Build(deps-dev): Bump stylelint-config-twbs-bootstrap from 14.2.0 to 15.0.0,closed,2024-09-03 09:20:09+00:00,2024-09-03 09:41:13+00:00,2024-09-03 09:41:11+00:00,,,https://github.com/twbs/bootstrap/pull/40786,False,False,média,0
2502356944,40785,Build(deps-dev): Bump rollup from 4.21.1 to 4.21.2,closed,2024-09-03 09:19:57+00:00,2024-09-03 09:41:59+00:00,2024-09-03 09:41:57+00:00,,,https://github.com/twbs/bootstrap/pull/40785,False,False,média,0
2502356479,40784,Build(deps-dev): Bump postcss from 8.4.41 to 8.4.44,closed,2024-09-03 09:19:44+00:00,2024-09-04 08:01:26+00:00,2024-09-04 08:01:23+00:00,,,https://github.com/twbs/bootstrap/pull/40784,False,False,média,0
2502355983,40783,Build(deps-dev): Bump eslint-plugin-import from 2.29.1 to 2.30.0,closed,2024-09-03 09:19:29+00:00,2024-09-03 09:43:02+00:00,2024-09-03 09:43:00+00:00,,,https://github.com/twbs/bootstrap/pull/40783,False,False,média,0
2502355630,40782,Build(deps-dev): Bump rtlcss from 4.2.0 to 4.3.0,closed,2024-09-03 09:19:19+00:00,2024-09-03 09:44:21+00:00,2024-09-03 09:44:19+00:00,,,https://github.com/twbs/bootstrap/pull/40782,False,False,média,0
2498680022,40778,projek,closed,2024-08-31 06:39:27+00:00,2024-08-31 06:40:37+00:00,2024-08-31 06:40:03+00:00,,,https://github.com/twbs/bootstrap/issues/40778,False,False,média,0
2488818532,40775,Build(deps-dev): Bump rollup from 4.20.0 to 4.21.1,closed,2024-08-27 09:43:47+00:00,2024-08-27 12:26:03+00:00,2024-08-27 12:26:01+00:00,,,https://github.com/twbs/bootstrap/pull/40775,False,False,média,0
2488817518,40774,Build(deps-dev): Bump hugo-bin from 0.129.1 to 0.130.1,closed,2024-08-27 09:43:23+00:00,2024-08-27 12:27:38+00:00,2024-08-27 12:27:36+00:00,,,https://github.com/twbs/bootstrap/pull/40774,False,False,média,0
2488817119,40773,Build(deps-dev): Bump @babel/preset-env from 7.25.3 to 7.25.4,closed,2024-08-27 09:43:13+00:00,2024-08-27 12:27:13+00:00,2024-08-27 12:27:12+00:00,,,https://github.com/twbs/bootstrap/pull/40773,False,False,média,0
2487650538,40772,Documentation error,closed,2024-08-26 19:52:28+00:00,2024-08-29 08:11:42+00:00,2024-08-29 08:02:40+00:00,,,https://github.com/twbs/bootstrap/issues/40772,False,False,média,2
2487646303,40771,Question about attribution,closed,2024-08-26 19:49:59+00:00,2024-09-02 19:49:21+00:00,2024-09-02 19:49:21+00:00,,,https://github.com/twbs/bootstrap/issues/40771,False,False,média,6
2484819999,40770,npm package is NOT 5.3.3 - out of date or simple missing features,closed,2024-08-24 19:25:06+00:00,2024-08-24 20:08:51+00:00,2024-08-24 20:08:50+00:00,,,https://github.com/twbs/bootstrap/issues/40770,False,False,média,0
2483237099,40767,Docs: Indicate links in foreign language,closed,2024-08-23 14:08:38+00:00,2024-10-02 13:28:50+00:00,2024-10-02 13:28:49+00:00,,,https://github.com/twbs/bootstrap/pull/40767,False,False,média,39
2483183038,40766,"Docs: Make ""Edit in Stackblitz"" links explicit",closed,2024-08-23 13:41:49+00:00,2024-10-06 10:35:35+00:00,2024-10-06 10:35:35+00:00,,,https://github.com/twbs/bootstrap/pull/40766,False,False,média,43
2482918447,40765,New 4.6.x version solving CVE-2024-6531,closed,2024-08-23 11:17:35+00:00,2024-11-09 10:18:10+00:00,2024-08-23 12:30:18+00:00,,,https://github.com/twbs/bootstrap/issues/40765,False,False,média,0
2482652803,40764,Add Utility Class for Rounded Borders,closed,2024-08-23 08:51:32+00:00,2024-08-23 12:35:39+00:00,2024-08-23 12:35:39+00:00,,,https://github.com/twbs/bootstrap/issues/40764,False,False,média,0
2480889276,40762,Docs: clarify the subject of the About page,closed,2024-08-22 14:07:14+00:00,2024-09-04 07:17:54+00:00,2024-09-04 07:17:52+00:00,,,https://github.com/twbs/bootstrap/pull/40762,False,False,média,12
2480737013,40761,Numerous sass deprecation warnings,closed,2024-08-22 13:01:51+00:00,2024-08-22 13:32:19+00:00,2024-08-22 13:32:19+00:00,,,https://github.com/twbs/bootstrap/issues/40761,False,False,média,0
2478754984,40757,bootstrap docs: Windows high contrast: navbar has transparent background,closed,2024-08-21 18:40:40+00:00,2024-10-24 08:37:42+00:00,2024-10-24 08:37:42+00:00,,,https://github.com/twbs/bootstrap/issues/40757,False,False,média,63
2478053749,40756,Docs: missing aria-hidden on some decorative SVGs,closed,2024-08-21 13:30:35+00:00,2024-12-10 09:30:30+00:00,2024-12-10 09:29:02+00:00,,,https://github.com/twbs/bootstrap/pull/40756,False,False,média,110
2478009348,40755,Importing bootstrap.scss breaks SASS compilation for tables component,closed,2024-08-21 13:11:14+00:00,2024-08-22 07:27:07+00:00,2024-08-22 07:27:07+00:00,,,https://github.com/twbs/bootstrap/issues/40755,False,False,média,0
2477742081,40754,Bootstrap 5.3.3 bs-primary-rgb does not get overridden even after overriding primary colors and bg-primary,closed,2024-08-21 11:02:31+00:00,2024-08-28 10:45:28+00:00,2024-08-28 10:29:30+00:00,,,https://github.com/twbs/bootstrap/issues/40754,False,False,média,6
2475195646,40750,Build(deps-dev): Bump rollup from 4.20.0 to 4.21.0,closed,2024-08-20 09:42:46+00:00,2024-08-27 09:43:54+00:00,2024-08-27 09:43:53+00:00,,,https://github.com/twbs/bootstrap/pull/40750,False,False,média,7
2475194935,40749,Build(deps-dev): Bump stylelint from 16.8.1 to 16.8.2,closed,2024-08-20 09:42:28+00:00,2024-08-27 12:26:53+00:00,2024-08-27 12:26:50+00:00,,,https://github.com/twbs/bootstrap/pull/40749,False,False,média,7
2475194509,40748,Build(deps-dev): Bump hugo-bin from 0.129.1 to 0.129.2,closed,2024-08-20 09:42:17+00:00,2024-08-27 09:43:29+00:00,2024-08-27 09:43:27+00:00,,,https://github.com/twbs/bootstrap/pull/40748,False,False,média,7
2474430074,40746,Fix Sass deprecation warnings,closed,2024-08-19 23:30:50+00:00,2024-08-20 17:21:41+00:00,2024-08-20 06:33:39+00:00,,,https://github.com/twbs/bootstrap/issues/40746,False,False,média,0
2471712959,40742,Everything is in Arabic...,closed,2024-08-17 23:50:14+00:00,2024-08-20 06:31:12+00:00,2024-08-20 06:31:12+00:00,,,https://github.com/twbs/bootstrap/issues/40742,False,False,média,2
2468622941,40738,Update Twitter icon to X logo,closed,2024-08-15 18:04:02+00:00,2024-08-17 07:04:48+00:00,2024-08-17 07:04:48+00:00,,,https://github.com/twbs/bootstrap/pull/40738,False,False,média,1
2468107858,40736,Fix: Opening a modal with scrollbar-gutter: stable shifts the page content and shows white (non grey-overlayed) gutters,closed,2024-08-15 13:58:53+00:00,2024-09-04 10:12:59+00:00,2024-09-03 09:17:32+00:00,,,https://github.com/twbs/bootstrap/pull/40736,False,False,média,18
2467659611,40733,Fix: Added md breakpoint in the modal dialog in _modal.scss #40591,closed,2024-08-15 08:42:43+00:00,2024-08-19 07:40:20+00:00,2024-08-19 07:40:19+00:00,,,https://github.com/twbs/bootstrap/pull/40733,False,False,média,3
2467463399,40732,Header Link's href to Link to the Most Recent Version of the Same Article,closed,2024-08-15 05:55:06+00:00,2024-08-19 07:44:54+00:00,2024-08-19 07:44:53+00:00,,,https://github.com/twbs/bootstrap/issues/40732,False,False,média,4
2467186734,40731,Feature Request: Stacked Notifications with Auto and Manual Dismissal in Bootstrap,closed,2024-08-15 02:11:17+00:00,2024-09-03 00:16:14+00:00,2024-09-03 00:16:14+00:00,,,https://github.com/twbs/bootstrap/issues/40731,False,False,média,18
2465707186,40729,Bootstrap floating labels are no longer respecting text-overflow: ellipsis,closed,2024-08-14 12:30:29+00:00,2024-08-15 08:23:25+00:00,2024-08-15 08:23:25+00:00,,,https://github.com/twbs/bootstrap/issues/40729,False,False,média,0
2465671654,40728,Update components.md,closed,2024-08-14 12:13:34+00:00,2024-08-14 12:13:43+00:00,2024-08-14 12:13:43+00:00,,,https://github.com/twbs/bootstrap/pull/40728,False,False,média,0
2465671271,40727,Update components.md,closed,2024-08-14 12:13:22+00:00,2024-09-02 11:49:11+00:00,2024-09-02 11:49:11+00:00,,,https://github.com/twbs/bootstrap/pull/40727,False,False,média,18
2465197480,40726,Missing 'grid' and 'g-col-*' Classes,closed,2024-08-14 08:20:01+00:00,2024-10-11 05:06:49+00:00,2024-10-09 15:44:57+00:00,,,https://github.com/twbs/bootstrap/issues/40726,False,False,média,56
2463260145,40723,Build(deps-dev): Bump hugo-bin from 0.127.0 to 0.129.1,closed,2024-08-13 12:41:34+00:00,2024-08-13 12:53:45+00:00,2024-08-13 12:53:44+00:00,,,https://github.com/twbs/bootstrap/pull/40723,False,False,média,0
2463259760,40722,Build(deps-dev): Bump @babel/preset-env from 7.25.2 to 7.25.3,closed,2024-08-13 12:41:22+00:00,2024-08-13 12:52:17+00:00,2024-08-13 12:52:15+00:00,,,https://github.com/twbs/bootstrap/pull/40722,False,False,média,0
2463259284,40721,Build(deps-dev): Bump terser from 5.31.3 to 5.31.6,closed,2024-08-13 12:41:07+00:00,2024-08-13 12:53:13+00:00,2024-08-13 12:53:11+00:00,,,https://github.com/twbs/bootstrap/pull/40721,False,False,média,0
2463258749,40720,Build(deps-dev): Bump postcss from 8.4.40 to 8.4.41,closed,2024-08-13 12:40:51+00:00,2024-08-13 12:50:18+00:00,2024-08-13 12:50:16+00:00,,,https://github.com/twbs/bootstrap/pull/40720,False,False,média,0
2463240846,40719,Cross-Site Scripting (XSS) vulnerability - CVE-2024-6484,closed,2024-08-13 12:32:19+00:00,2024-12-19 17:07:40+00:00,2024-08-13 12:44:12+00:00,,,https://github.com/twbs/bootstrap/issues/40719,False,False,média,0
2462822798,40718,Build(deps-dev): Bump hugo-bin from 0.127.0 to 0.129.0,closed,2024-08-13 09:11:01+00:00,2024-08-13 12:41:39+00:00,2024-08-13 12:41:38+00:00,,,https://github.com/twbs/bootstrap/pull/40718,False,False,média,0
2461747307,40716,Feature Suggestion: Add Support to Disable Closing on Backdrop Click,closed,2024-08-12 19:34:01+00:00,2024-08-28 00:16:02+00:00,2024-08-28 00:16:01+00:00,,,https://github.com/twbs/bootstrap/issues/40716,False,False,média,15
2459657382,40715,School management ,closed,2024-08-11 16:13:49+00:00,2024-08-12 07:50:31+00:00,2024-08-12 07:50:31+00:00,,,https://github.com/twbs/bootstrap/issues/40715,False,False,média,0
2459525124,40714,"Docs: add descriptions for Webpack, Parcel and Vite",closed,2024-08-11 10:14:53+00:00,2024-12-18 21:20:26+00:00,2024-12-18 21:20:26+00:00,,,https://github.com/twbs/bootstrap/pull/40714,False,False,média,129
